OlcumTarihi,BolgeId,OlcumDegeri,BolgeAdi,GazId,GazAdi
2011-03-13,7,35,BAYRAKLI,2,SO2
2011-03-14,1,104,ALSANCAK,1,PM10
2011-03-14,2,78,BORNOVA,1,PM10
2011-03-14,2,43,BORNOVA,2,SO2
2011-03-14,4,110,KARSIYAKA,1,PM10
2011-03-14,4,82,KARSIYAKA,2,SO2
2011-03-14,6,71,CIGLI,1,PM10
2011-03-14,5,109,SIRINYER,1,PM10
2011-03-14,7,137,BAYRAKLI,1,PM10
2011-03-14,7,28,BAYRAKLI,2,SO2
2011-03-15,3,74,GUZELYALI,1,PM10
2011-03-15,4,93,KARSIYAKA,1,PM10
2011-03-15,5,80,SIRINYER,1,PM10
2011-03-15,6,78,CIGLI,1,PM10
2011-03-15,7,114,BAYRAKLI,1,PM10
2011-03-15,4,80,KARSIYAKA,2,SO2
2011-03-15,1,84,ALSANCAK,1,PM10
2011-03-15,2,81,BORNOVA,1,PM10
2011-03-15,2,40,BORNOVA,2,SO2
2011-03-15,3,32,GUZELYALI,2,SO2
2011-03-16,3,52,GUZELYALI,1,PM10
2011-03-16,4,58,KARSIYAKA,1,PM10
2011-03-16,5,45,SIRINYER,1,PM10
2011-03-16,6,43,CIGLI,1,PM10
2011-03-16,1,5,ALSANCAK,2,SO2
2011-03-16,2,82,BORNOVA,1,PM10
2011-03-16,2,44,BORNOVA,2,SO2
2011-03-16,3,14,GUZELYALI,2,SO2
2011-03-17,2,54,BORNOVA,2,SO2
2011-03-17,4,60,KARSIYAKA,1,PM10
2011-03-17,5,46,SIRINYER,1,PM10
2011-03-17,6,42,CIGLI,1,PM10
2011-03-17,4,56,KARSIYAKA,2,SO2
2011-03-18,1,30,ALSANCAK,1,PM10
2011-03-18,2,56,BORNOVA,1,PM10
2011-03-18,2,34,BORNOVA,2,SO2
2011-03-18,3,2,GUZELYALI,2,SO2
2011-03-18,4,28,KARSIYAKA,1,PM10
2011-03-18,7,69,BAYRAKLI,1,PM10
2011-03-18,7,12,BAYRAKLI,2,SO2
2011-03-18,4,12,KARSIYAKA,2,SO2
2011-03-19,1,36,ALSANCAK,1,PM10
2011-03-19,3,48,GUZELYALI,1,PM10
2011-03-19,4,38,KARSIYAKA,1,PM10
2011-03-19,7,7,BAYRAKLI,2,SO2
2011-03-19,4,13,KARSIYAKA,2,SO2
2011-03-20,2,42,BORNOVA,1,PM10
2011-03-20,3,4,GUZELYALI,2,SO2
2011-03-20,4,51,KARSIYAKA,1,PM10
2011-03-20,6,50,CIGLI,1,PM10
2011-03-20,7,55,BAYRAKLI,1,PM10
2011-03-20,4,23,KARSIYAKA,2,SO2
2011-03-21,2,19,BORNOVA,1,PM10
2011-03-21,2,12,BORNOVA,2,SO2
2011-03-21,3,31,GUZELYALI,1,PM10
2011-03-21,5,36,SIRINYER,1,PM10
2011-03-21,7,24,BAYRAKLI,1,PM10
2011-03-21,7,4,BAYRAKLI,2,SO2
2011-03-22,2,0,BORNOVA,2,SO2
2011-03-22,3,46,GUZELYALI,1,PM10
2011-03-22,3,17,GUZELYALI,2,SO2
2011-03-22,5,12,SIRINYER,2,SO2
2011-03-22,6,34,CIGLI,1,PM10
2011-03-22,7,36,BAYRAKLI,1,PM10
2011-03-23,1,32,ALSANCAK,1,PM10
2011-03-23,2,34,BORNOVA,1,PM10
2011-03-23,3,45,GUZELYALI,1,PM10
2011-03-23,3,16,GUZELYALI,2,SO2
2011-03-23,5,46,SIRINYER,1,PM10
2011-03-23,5,11,SIRINYER,2,SO2
2011-03-23,6,38,CIGLI,1,PM10
2011-03-23,7,37,BAYRAKLI,1,PM10
2011-03-23,7,10,BAYRAKLI,2,SO2
2011-03-24,2,32,BORNOVA,2,SO2
2011-03-24,5,47,SIRINYER,1,PM10
2011-03-25,2,54,BORNOVA,1,PM10
2011-03-25,5,68,SIRINYER,1,PM10
2011-03-25,5,14,SIRINYER,2,SO2
2011-03-25,6,65,CIGLI,1,PM10
2011-03-25,7,72,BAYRAKLI,1,PM10
2011-03-25,4,55,KARSIYAKA,1,PM10
2011-03-25,4,32,KARSIYAKA,2,SO2
2011-03-26,1,60,ALSANCAK,1,PM10
2011-03-26,2,65,BORNOVA,1,PM10
2011-03-26,3,14,GUZELYALI,2,SO2
2011-03-26,5,64,SIRINYER,1,PM10
2011-03-26,6,57,CIGLI,1,PM10
2011-03-26,4,67,KARSIYAKA,1,PM10
2011-03-27,1,38,ALSANCAK,1,PM10
2011-03-27,7,42,BAYRAKLI,1,PM10
2011-03-27,7,8,BAYRAKLI,2,SO2
2011-03-27,4,35,KARSIYAKA,1,PM10
2011-03-28,3,10,GUZELYALI,2,SO2
2011-03-28,4,15,KARSIYAKA,2,SO2
2011-03-28,5,42,SIRINYER,1,PM10
2011-03-28,6,39,CIGLI,1,PM10
2011-03-28,7,56,BAYRAKLI,1,PM10
2011-03-28,7,11,BAYRAKLI,2,SO2
2011-03-29,1,33,ALSANCAK,1,PM10
2011-03-29,4,36,KARSIYAKA,1,PM10
2011-03-29,4,6,KARSIYAKA,2,SO2
2011-03-29,6,40,CIGLI,1,PM10
2011-03-29,7,44,BAYRAKLI,1,PM10
2011-03-29,7,8,BAYRAKLI,2,SO2
2011-03-30,2,84,BORNOVA,1,PM10
2011-03-30,4,41,KARSIYAKA,1,PM10
2011-03-30,5,53,SIRINYER,1,PM10
2011-03-30,6,36,CIGLI,1,PM10
2011-03-30,7,53,BAYRAKLI,1,PM10
2011-03-30,7,9,BAYRAKLI,2,SO2
2011-03-31,1,77,ALSANCAK,1,PM10
2011-03-31,2,65,BORNOVA,1,PM10
2011-03-31,3,82,GUZELYALI,1,PM10
2011-03-31,3,15,GUZELYALI,2,SO2
2011-03-31,4,80,KARSIYAKA,1,PM10
2011-03-31,4,17,KARSIYAKA,2,SO2
2011-03-31,5,71,SIRINYER,1,PM10
2011-03-31,7,75,BAYRAKLI,1,PM10
2011-04-01,1,40,ALSANCAK,1,PM10
2011-04-01,3,49,GUZELYALI,1,PM10
2011-04-01,3,10,GUZELYALI,2,SO2
2011-04-01,4,35,KARSIYAKA,1,PM10
2011-04-01,6,44,CIGLI,1,PM10
2011-04-01,7,33,BAYRAKLI,1,PM10
2011-04-01,7,6,BAYRAKLI,2,SO2
2011-04-02,1,28,ALSANCAK,1,PM10
2011-04-02,2,30,BORNOVA,1,PM10
2011-04-02,3,9,GUZELYALI,2,SO2
2011-04-02,4,6,KARSIYAKA,2,SO2
2011-04-02,6,41,CIGLI,1,PM10
2011-04-02,7,3,BAYRAKLI,2,SO2
2011-04-03,1,17,ALSANCAK,1,PM10
2011-04-03,2,49,BORNOVA,2,SO2
2011-04-03,3,20,GUZELYALI,1,PM10
2011-04-03,3,13,GUZELYALI,2,SO2
2011-04-03,4,16,KARSIYAKA,1,PM10
2011-04-03,4,11,KARSIYAKA,2,SO2
2011-04-03,6,17,CIGLI,1,PM10
2011-04-03,7,22,BAYRAKLI,1,PM10
2011-04-03,7,3,BAYRAKLI,2,SO2
2011-04-04,2,23,BORNOVA,1,PM10
2011-04-04,2,42,BORNOVA,2,SO2
2011-04-04,4,22,KARSIYAKA,1,PM10
2011-04-04,5,33,SIRINYER,1,PM10
2011-04-04,6,26,CIGLI,1,PM10
2011-04-04,7,29,BAYRAKLI,1,PM10
2011-04-05,1,27,ALSANCAK,1,PM10
2011-04-05,2,52,BORNOVA,2,SO2
2011-04-05,3,38,GUZELYALI,1,PM10
2011-04-05,3,21,GUZELYALI,2,SO2
2011-04-05,5,40,SIRINYER,1,PM10
2011-04-05,5,13,SIRINYER,2,SO2
2011-04-05,6,31,CIGLI,1,PM10
2011-04-05,7,50,BAYRAKLI,1,PM10
2011-04-05,7,6,BAYRAKLI,2,SO2
2011-04-06,2,48,BORNOVA,2,SO2
2011-04-06,3,84,GUZELYALI,1,PM10
2011-04-06,3,28,GUZELYALI,2,SO2
2011-04-06,4,39,KARSIYAKA,1,PM10
2011-04-06,5,50,SIRINYER,1,PM10
2011-04-07,1,35,ALSANCAK,1,PM10
2011-04-07,2,35,BORNOVA,1,PM10
2011-04-07,5,47,SIRINYER,1,PM10
2011-04-07,6,35,CIGLI,1,PM10
2011-04-07,7,36,BAYRAKLI,1,PM10
2011-04-08,1,47,ALSANCAK,1,PM10
2011-04-08,2,59,BORNOVA,1,PM10
2011-04-08,3,50,GUZELYALI,1,PM10
2011-04-08,4,52,KARSIYAKA,1,PM10
2011-04-08,4,22,KARSIYAKA,2,SO2
2011-04-08,5,62,SIRINYER,1,PM10
2011-04-08,6,43,CIGLI,1,PM10
2011-04-08,7,63,BAYRAKLI,1,PM10
2011-04-09,1,31,ALSANCAK,1,PM10
2011-04-09,2,30,BORNOVA,2,SO2
2011-04-09,3,41,GUZELYALI,1,PM10
2011-04-09,3,1,GUZELYALI,2,SO2
2011-04-09,4,7,KARSIYAKA,2,SO2
2011-04-09,5,13,SIRINYER,2,SO2
2011-04-10,3,41,GUZELYALI,1,PM10
2011-04-10,3,19,GUZELYALI,2,SO2
2011-04-10,4,12,KARSIYAKA,2,SO2
2011-04-10,5,49,SIRINYER,1,PM10
2011-04-11,1,29,ALSANCAK,1,PM10
2011-04-11,2,29,BORNOVA,1,PM10
2011-04-11,3,37,GUZELYALI,1,PM10
2011-04-11,4,34,KARSIYAKA,1,PM10
2011-04-11,5,48,SIRINYER,1,PM10
2011-04-11,6,31,CIGLI,1,PM10
2011-04-11,7,32,BAYRAKLI,1,PM10
2011-04-12,1,54,ALSANCAK,1,PM10
2011-04-12,2,26,BORNOVA,1,PM10
2011-04-12,4,20,KARSIYAKA,1,PM10
2011-04-12,5,28,SIRINYER,1,PM10
2011-04-12,6,18,CIGLI,1,PM10
2011-04-13,2,37,BORNOVA,2,SO2
2011-04-13,3,42,GUZELYALI,1,PM10
2011-04-13,5,34,SIRINYER,1,PM10
2011-04-14,1,26,ALSANCAK,1,PM10
2011-04-14,3,36,GUZELYALI,1,PM10
2011-04-14,6,70,CIGLI,1,PM10
2011-04-15,1,39,ALSANCAK,1,PM10
2011-04-15,3,34,GUZELYALI,1,PM10
2011-04-15,3,5,GUZELYALI,2,SO2
2011-04-16,3,26,GUZELYALI,2,SO2
2011-04-17,1,57,ALSANCAK,1,PM10
2011-04-17,3,7,GUZELYALI,2,SO2
2011-04-17,6,51,CIGLI,1,PM10
2011-04-18,2,42,BORNOVA,1,PM10
2011-04-18,2,64,BORNOVA,2,SO2
2011-04-18,3,24,GUZELYALI,1,PM10
2011-04-18,3,12,GUZELYALI,2,SO2
2011-04-18,4,28,KARSIYAKA,1,PM10
2011-04-18,4,9,KARSIYAKA,2,SO2
2011-04-18,5,37,SIRINYER,1,PM10
2011-04-18,7,45,BAYRAKLI,1,PM10
2011-04-19,2,71,BORNOVA,2,SO2
2011-04-19,3,29,GUZELYALI,1,PM10
2011-04-19,3,4,GUZELYALI,2,SO2
2011-04-19,4,26,KARSIYAKA,1,PM10
2011-04-19,5,38,SIRINYER,1,PM10
2011-04-20,3,25,GUZELYALI,2,SO2
2011-04-20,4,29,KARSIYAKA,1,PM10
2011-04-20,7,35,BAYRAKLI,1,PM10
2011-04-21,2,28,BORNOVA,1,PM10
2011-04-21,2,89,BORNOVA,2,SO2
2011-04-21,4,25,KARSIYAKA,1,PM10
2011-04-21,4,15,KARSIYAKA,2,SO2
2011-04-21,6,29,CIGLI,1,PM10
2011-04-21,7,2,BAYRAKLI,2,SO2
2011-04-22,4,32,KARSIYAKA,1,PM10
2011-04-22,6,33,CIGLI,1,PM10
2011-04-22,7,38,BAYRAKLI,1,PM10
2011-04-23,2,81,BORNOVA,2,SO2
2011-04-23,3,35,GUZELYALI,1,PM10
2011-04-23,3,17,GUZELYALI,2,SO2
2011-04-23,5,38,SIRINYER,1,PM10
2011-04-24,3,20,GUZELYALI,2,SO2
2011-04-24,5,34,SIRINYER,1,PM10
2011-04-24,6,19,CIGLI,1,PM10
2011-04-25,1,0,ALSANCAK,2,SO2
2011-04-25,2,99,BORNOVA,2,SO2
2011-04-25,3,23,GUZELYALI,2,SO2
2011-04-25,5,44,SIRINYER,1,PM10
2011-04-25,6,37,CIGLI,1,PM10
2011-04-26,1,,ALSANCAK,1,PM10
2011-04-26,2,67,BORNOVA,1,PM10
2011-04-26,2,47,BORNOVA,2,SO2
2011-04-26,3,59,GUZELYALI,1,PM10
2011-04-26,4,47,KARSIYAKA,1,PM10
2011-04-26,4,19,KARSIYAKA,2,SO2
2011-04-26,5,16,SIRINYER,2,SO2
2011-04-26,6,53,CIGLI,1,PM10
2011-04-27,2,66,BORNOVA,1,PM10
2011-04-27,4,9,KARSIYAKA,2,SO2
2011-04-27,5,58,SIRINYER,1,PM10
2011-04-27,7,78,BAYRAKLI,1,PM10
2011-04-28,2,74,BORNOVA,1,PM10
2011-04-28,3,62,GUZELYALI,1,PM10
2011-04-28,3,6,GUZELYALI,2,SO2
2011-04-28,6,77,CIGLI,1,PM10
2011-04-28,4,53,KARSIYAKA,1,PM10
2011-04-28,4,3,KARSIYAKA,2,SO2
2011-04-28,5,87,SIRINYER,1,PM10
2011-04-29,2,71,BORNOVA,1,PM10
2011-04-29,3,3,GUZELYALI,2,SO2
2011-04-29,7,82,BAYRAKLI,1,PM10
2011-04-29,4,44,KARSIYAKA,1,PM10
2011-04-30,2,49,BORNOVA,1,PM10
2011-04-30,2,59,BORNOVA,2,SO2
2011-04-30,7,60,BAYRAKLI,1,PM10
2011-05-01,1,41,ALSANCAK,1,PM10
2011-05-01,2,52,BORNOVA,1,PM10
2011-05-01,2,72,BORNOVA,2,SO2
2011-05-01,3,44,GUZELYALI,1,PM10
2011-05-01,4,49,KARSIYAKA,1,PM10
2011-05-02,1,66,ALSANCAK,1,PM10
2011-05-02,2,98,BORNOVA,1,PM10
2011-05-02,3,78,GUZELYALI,1,PM10
2011-05-02,4,69,KARSIYAKA,1,PM10
2011-05-02,6,70,CIGLI,1,PM10
2011-05-02,7,88,BAYRAKLI,1,PM10
2011-05-02,5,74,SIRINYER,1,PM10
2011-05-03,1,60,ALSANCAK,1,PM10
2011-05-03,2,93,BORNOVA,1,PM10
2011-05-03,2,63,BORNOVA,2,SO2
2011-05-03,3,83,GUZELYALI,1,PM10
2011-05-03,4,74,KARSIYAKA,1,PM10
2011-05-03,4,4,KARSIYAKA,2,SO2
2011-05-04,1,71,ALSANCAK,1,PM10
2011-05-04,2,94,BORNOVA,1,PM10
2011-05-04,3,92,GUZELYALI,1,PM10
2011-05-04,4,79,KARSIYAKA,1,PM10
2011-05-04,7,1,BAYRAKLI,2,SO2
2011-05-04,5,83,SIRINYER,1,PM10
2011-05-05,1,37,ALSANCAK,1,PM10
2011-05-05,2,51,BORNOVA,1,PM10
2011-05-05,2,73,BORNOVA,2,SO2
2011-05-05,3,61,GUZELYALI,1,PM10
2011-05-05,3,2,GUZELYALI,2,SO2
2011-05-05,4,46,KARSIYAKA,1,PM10
2011-05-05,6,47,CIGLI,1,PM10
2011-05-06,1,22,ALSANCAK,1,PM10
2011-05-06,4,26,KARSIYAKA,1,PM10
2011-05-06,7,40,BAYRAKLI,1,PM10
2011-05-07,1,18,ALSANCAK,1,PM10
2011-05-07,2,25,BORNOVA,1,PM10
2011-05-07,2,58,BORNOVA,2,SO2
2011-05-07,3,25,GUZELYALI,1,PM10
2011-05-07,3,5,GUZELYALI,2,SO2
2011-05-07,4,24,KARSIYAKA,1,PM10
2011-05-07,6,30,CIGLI,1,PM10
2011-05-08,2,56,BORNOVA,2,SO2
2011-05-08,5,55,SIRINYER,1,PM10
2011-05-08,6,32,CIGLI,1,PM10
2011-05-08,7,41,BAYRAKLI,1,PM10
2011-05-09,3,43,GUZELYALI,1,PM10
2011-05-09,5,62,SIRINYER,1,PM10
2011-05-10,2,49,BORNOVA,2,SO2
2011-05-10,3,18,GUZELYALI,2,SO2
2011-05-10,4,17,KARSIYAKA,2,SO2
2011-05-10,7,40,BAYRAKLI,1,PM10
2011-05-11,1,30,ALSANCAK,1,PM10
2011-05-11,3,47,GUZELYALI,1,PM10
2011-05-11,3,13,GUZELYALI,2,SO2
2011-05-11,4,37,KARSIYAKA,1,PM10
2011-05-11,5,50,SIRINYER,1,PM10
2011-05-12,2,60,BORNOVA,2,SO2
2011-05-13,2,47,BORNOVA,2,SO2
2011-05-14,2,41,BORNOVA,2,SO2
2011-05-14,3,40,GUZELYALI,1,PM10
2011-05-15,4,14,KARSIYAKA,2,SO2
2011-05-15,6,38,CIGLI,1,PM10
2011-05-15,7,56,BAYRAKLI,1,PM10
2011-05-16,1,38,ALSANCAK,1,PM10
2011-05-16,7,58,BAYRAKLI,1,PM10
2011-05-17,2,44,BORNOVA,1,PM10
2011-05-17,2,74,BORNOVA,2,SO2
2011-05-17,3,12,GUZELYALI,2,SO2
2011-05-17,7,54,BAYRAKLI,1,PM10
2011-05-18,2,55,BORNOVA,2,SO2
2011-05-18,4,45,KARSIYAKA,1,PM10
2011-05-18,5,43,SIRINYER,1,PM10
2011-05-19,3,11,GUZELYALI,2,SO2
2011-05-20,2,13,BORNOVA,2,SO2
2011-05-20,6,28,CIGLI,1,PM10
2011-05-21,3,9,GUZELYALI,2,SO2
2011-05-21,4,43,KARSIYAKA,1,PM10
2011-05-24,2,59,BORNOVA,1,PM10
2011-05-24,2,4,BORNOVA,2,SO2
2011-05-24,6,54,CIGLI,1,PM10
2011-05-25,2,73,BORNOVA,1,PM10
2011-05-26,3,56,GUZELYALI,1,PM10
2011-05-26,4,61,KARSIYAKA,1,PM10
2011-05-26,4,4,KARSIYAKA,2,SO2
2011-05-26,5,67,SIRINYER,1,PM10
2011-05-26,6,54,CIGLI,1,PM10
2011-05-26,7,69,BAYRAKLI,1,PM10
2011-05-27,4,5,KARSIYAKA,2,SO2
2011-05-27,7,34,BAYRAKLI,1,PM10
2011-05-28,2,2,BORNOVA,2,SO2
2011-05-28,4,2,KARSIYAKA,2,SO2
2011-05-28,7,43,BAYRAKLI,1,PM10
2011-05-29,5,42,SIRINYER,1,PM10
2011-05-30,1,28,ALSANCAK,1,PM10
2011-05-31,2,45,BORNOVA,1,PM10
2011-05-31,3,50,GUZELYALI,1,PM10
2011-05-31,5,27,SIRINYER,2,SO2
2011-05-31,7,46,BAYRAKLI,1,PM10
2011-06-01,2,3,BORNOVA,2,SO2
2011-06-01,6,27,CIGLI,1,PM10
2011-06-01,7,47,BAYRAKLI,1,PM10
2011-06-02,4,14,KARSIYAKA,2,SO2
2011-06-02,6,16,CIGLI,2,SO2
2011-06-03,4,5,KARSIYAKA,2,SO2
2011-06-03,5,15,SIRINYER,2,SO2
2011-06-03,7,60,BAYRAKLI,1,PM10
2011-06-03,1,36,ALSANCAK,1,PM10
2011-06-03,2,55,BORNOVA,1,PM10
2011-06-03,3,11,GUZELYALI,2,SO2
2011-06-04,4,42,KARSIYAKA,1,PM10
2011-06-04,4,2,KARSIYAKA,2,SO2
2011-06-04,6,50,CIGLI,1,PM10
2011-06-04,3,39,GUZELYALI,1,PM10
2011-06-05,4,10,KARSIYAKA,2,SO2
2011-06-06,4,44,KARSIYAKA,1,PM10
2011-06-06,4,7,KARSIYAKA,2,SO2
2011-06-06,5,51,SIRINYER,1,PM10
2011-06-06,6,45,CIGLI,1,PM10
2011-06-06,2,57,BORNOVA,1,PM10
2011-06-06,3,95,GUZELYALI,1,PM10
2011-06-07,5,17,SIRINYER,2,SO2
2011-06-07,6,41,CIGLI,1,PM10
2011-06-07,2,5,BORNOVA,2,SO2
2011-06-08,4,64,KARSIYAKA,1,PM10
2011-06-08,7,97,BAYRAKLI,1,PM10
2011-06-08,2,86,BORNOVA,1,PM10
2011-06-08,2,3,BORNOVA,2,SO2
2011-06-08,3,80,GUZELYALI,1,PM10
2011-06-09,4,83,KARSIYAKA,1,PM10
2011-06-09,4,23,KARSIYAKA,2,SO2
2011-06-09,6,60,CIGLI,1,PM10
2011-06-09,7,95,BAYRAKLI,1,PM10
2011-06-09,7,7,BAYRAKLI,2,SO2
2011-06-09,1,64,ALSANCAK,1,PM10
2011-06-09,2,92,BORNOVA,1,PM10
2011-06-10,4,61,KARSIYAKA,1,PM10
2011-06-10,3,0,GUZELYALI,1,PM10
2011-06-11,4,41,KARSIYAKA,1,PM10
2011-06-11,7,2,BAYRAKLI,2,SO2
2011-06-11,2,38,BORNOVA,2,SO2
2011-06-12,4,37,KARSIYAKA,1,PM10
2011-06-12,2,50,BORNOVA,2,SO2
2011-06-12,3,28,GUZELYALI,1,PM10
2011-06-12,3,26,GUZELYALI,2,SO2
2011-06-13,6,25,CIGLI,1,PM10
2011-06-13,7,35,BAYRAKLI,1,PM10
2011-06-13,1,44,ALSANCAK,2,SO2
2011-06-13,2,107,BORNOVA,2,SO2
2011-06-14,7,39,BAYRAKLI,1,PM10
2011-06-14,1,58,ALSANCAK,2,SO2
2011-06-14,2,57,BORNOVA,2,SO2
2011-06-16,5,39,SIRINYER,1,PM10
2011-06-16,6,27,CIGLI,1,PM10
2011-06-16,1,26,ALSANCAK,2,SO2
2011-06-16,2,47,BORNOVA,1,PM10
2011-06-18,4,33,KARSIYAKA,1,PM10
2011-06-18,2,34,BORNOVA,1,PM10
2011-06-19,5,41,SIRINYER,1,PM10
2011-06-20,4,55,KARSIYAKA,1,PM10
2011-06-20,6,18,CIGLI,2,SO2
2011-06-20,7,54,BAYRAKLI,1,PM10
2011-06-20,2,1,BORNOVA,2,SO2
2011-06-20,3,48,GUZELYALI,1,PM10
2011-06-21,4,13,KARSIYAKA,2,SO2
2011-06-21,2,2,BORNOVA,2,SO2
2011-06-21,3,20,GUZELYALI,2,SO2
2011-06-22,4,38,KARSIYAKA,1,PM10
2011-06-22,4,18,KARSIYAKA,2,SO2
2011-06-22,6,36,CIGLI,1,PM10
2011-06-22,2,4,BORNOVA,2,SO2
2011-06-23,1,33,ALSANCAK,1,PM10
2011-06-23,4,40,KARSIYAKA,1,PM10
2011-06-24,5,16,SIRINYER,2,SO2
2011-06-25,3,45,GUZELYALI,1,PM10
2011-06-25,4,52,KARSIYAKA,1,PM10
2011-06-27,1,17,ALSANCAK,1,PM10
2011-06-27,2,25,BORNOVA,1,PM10
2011-06-27,2,27,BORNOVA,2,SO2
2011-06-27,3,22,GUZELYALI,1,PM10
2011-06-27,4,20,KARSIYAKA,1,PM10
2011-06-27,5,,SIRINYER,2,SO2
2011-06-27,7,22,BAYRAKLI,1,PM10
2011-06-28,4,30,KARSIYAKA,1,PM10
2011-06-28,4,31,KARSIYAKA,2,SO2
2011-06-28,6,26,CIGLI,1,PM10
2011-06-29,3,28,GUZELYALI,1,PM10
2011-06-29,4,45,KARSIYAKA,1,PM10
2011-06-29,7,39,BAYRAKLI,1,PM10
2011-06-30,6,21,CIGLI,1,PM10
2011-07-01,2,46,BORNOVA,1,PM10
2011-07-02,2,50,BORNOVA,1,PM10
2011-07-02,3,33,GUZELYALI,1,PM10
2011-07-02,5,35,SIRINYER,1,PM10
2011-07-03,2,35,BORNOVA,1,PM10
2011-07-04,4,8,KARSIYAKA,2,SO2
2011-07-05,7,33,BAYRAKLI,1,PM10
2011-07-06,1,47,ALSANCAK,1,PM10
2011-07-08,2,63,BORNOVA,1,PM10
2011-07-08,3,47,GUZELYALI,1,PM10
2011-07-09,7,67,BAYRAKLI,1,PM10
2011-07-09,2,24,BORNOVA,2,SO2
2011-07-10,7,51,BAYRAKLI,1,PM10
2011-07-10,1,46,ALSANCAK,1,PM10
2011-07-10,5,57,SIRINYER,1,PM10
2011-07-11,4,11,KARSIYAKA,2,SO2
2011-07-11,5,55,SIRINYER,1,PM10
2011-07-12,2,46,BORNOVA,1,PM10
2011-07-12,4,424,KARSIYAKA,1,PM10
2011-07-13,3,46,GUZELYALI,1,PM10
2011-07-14,2,41,BORNOVA,1,PM10
2011-07-14,2,36,BORNOVA,2,SO2
2011-07-14,3,44,GUZELYALI,1,PM10
2011-07-15,7,30,BAYRAKLI,2,SO2
2011-07-16,4,30,KARSIYAKA,2,SO2
2011-07-17,7,49,BAYRAKLI,1,PM10
2011-07-18,7,26,BAYRAKLI,2,SO2
2011-07-18,2,67,BORNOVA,2,SO2
2011-07-19,2,87,BORNOVA,2,SO2
2011-07-19,3,59,GUZELYALI,1,PM10
2011-07-20,6,2,CIGLI,2,SO2
2011-07-20,7,76,BAYRAKLI,1,PM10
2011-07-20,7,10,BAYRAKLI,2,SO2
2011-07-20,1,34,ALSANCAK,1,PM10
2011-07-20,2,60,BORNOVA,1,PM10
2011-07-20,2,106,BORNOVA,2,SO2
2011-07-20,5,18,SIRINYER,2,SO2
2011-07-21,2,82,BORNOVA,2,SO2
2011-07-22,6,25,CIGLI,2,SO2
2011-07-23,6,28,CIGLI,2,SO2
2011-07-23,7,66,BAYRAKLI,1,PM10
2011-07-23,5,19,SIRINYER,2,SO2
2011-07-23,6,52,CIGLI,1,PM10
2011-07-24,2,37,BORNOVA,2,SO2
2011-07-24,3,7,GUZELYALI,2,SO2
2011-07-24,6,47,CIGLI,1,PM10
2011-07-25,6,24,CIGLI,2,SO2
2011-07-25,2,45,BORNOVA,2,SO2
2011-07-25,6,40,CIGLI,1,PM10
2011-07-26,7,41,BAYRAKLI,1,PM10
2011-07-26,2,49,BORNOVA,1,PM10
2011-07-27,6,24,CIGLI,2,SO2
2011-07-27,5,35,SIRINYER,1,PM10
2011-07-28,6,55,CIGLI,1,PM10
2011-07-28,6,32,CIGLI,2,SO2
2011-07-28,7,74,BAYRAKLI,1,PM10
2011-07-29,6,27,CIGLI,2,SO2
2011-07-29,4,48,KARSIYAKA,1,PM10
2011-07-29,4,1,KARSIYAKA,2,SO2
2011-07-29,5,54,SIRINYER,1,PM10
2011-07-29,5,17,SIRINYER,2,SO2
2011-07-30,6,49,CIGLI,1,PM10
2011-07-30,7,87,BAYRAKLI,1,PM10
2011-07-30,4,51,KARSIYAKA,1,PM10
2011-07-30,4,3,KARSIYAKA,2,SO2
2011-08-01,6,26,CIGLI,2,SO2
2011-08-02,6,25,CIGLI,2,SO2
2011-08-02,7,57,BAYRAKLI,1,PM10
2011-08-03,2,9,BORNOVA,1,PM10
2011-08-03,4,33,KARSIYAKA,1,PM10
2011-08-04,1,24,ALSANCAK,1,PM10
2011-08-04,2,8,BORNOVA,1,PM10
2011-08-04,6,29,CIGLI,1,PM10
2011-08-05,2,1,BORNOVA,2,SO2
2011-08-08,2,47,BORNOVA,1,PM10
2011-08-08,3,15,GUZELYALI,2,SO2
2011-08-09,6,30,CIGLI,2,SO2
2011-08-10,6,29,CIGLI,2,SO2
2011-08-10,7,57,BAYRAKLI,1,PM10
2011-08-11,2,42,BORNOVA,2,SO2
2011-08-11,4,36,KARSIYAKA,1,PM10
2011-08-12,5,24,SIRINYER,1,PM10
2011-08-13,2,22,BORNOVA,2,SO2
2011-08-15,2,61,BORNOVA,1,PM10
2011-08-15,2,77,BORNOVA,2,SO2
2011-08-16,2,64,BORNOVA,2,SO2
2011-08-16,4,56,KARSIYAKA,1,PM10
2011-08-16,6,27,CIGLI,2,SO2
2011-08-17,6,26,CIGLI,2,SO2
2011-08-18,7,59,BAYRAKLI,1,PM10
2011-08-19,2,73,BORNOVA,2,SO2
2011-08-19,6,23,CIGLI,2,SO2
2011-08-20,2,30,BORNOVA,1,PM10
2011-08-22,7,42,BAYRAKLI,1,PM10
2011-08-23,3,31,GUZELYALI,2,SO2
2011-08-23,7,47,BAYRAKLI,1,PM10
2011-08-25,5,60,SIRINYER,1,PM10
2011-08-25,6,48,CIGLI,1,PM10
2011-08-25,6,20,CIGLI,2,SO2
2011-08-26,6,23,CIGLI,2,SO2
2011-08-27,2,50,BORNOVA,2,SO2
2011-08-27,6,46,CIGLI,1,PM10
2011-08-27,7,49,BAYRAKLI,1,PM10
2011-08-29,2,28,BORNOVA,2,SO2
